rank,Steam ID,last Two Weeks,ATH,scoreSum,status_U_Count,Level,Badges,Games,Friends,Groups,Screenshots,Reviews,Cluster
10,76561199087926082,21.2,56.0,0.39,0.02,2,2,8,12,1,0,4,0
10,76561199088591668,7.72,41.78,0.53,0.23,5,4,38,16,1,0,3,0
10,76561198875884833,6.92,24.89,0.56,0.08,34,14,77,58,17,9,61,0
10,76561199036934279,1.73,10.58,0.04,1.0,4,3,7,9,0,0,4,0
10,76561199094233399,70.75,115.99,0.69,0.18,21,12,55,17,0,5,18,0
10,76561199111343355,13.12,38.9,0.23,0.03,8,7,38,20,7,0,1,0
10,76561198202520264,69.95,64.29,1.0,0.13,8,5,108,17,0,0,1,0
10,76561199175718334,5.35,29.92,0.0,0,3,5,7,7,1,0,5,0
10,76561198836754484,3.23,124.57,0.6,0,6,5,42,45,3,0,17,0
10,76561198156832157,3.85,110.24,0.76,0.01,11,11,119,22,2,35,20,0
10,76561198366114770,63.6,177.97,0.96,0,9,7,22,0,4,12,11,0
10,76561199022900068,2.87,76.84,0.91,0.27,19,17,20,23,0,2,10,0
10,76561199191726543,10.87,48.82,0.31,0.04,1,2,2,0,0,0,1,0
10,76561198414549169,6.3,88.91,0.79,0.18,15,12,38,85,0,4,4,0
10,76561199012224335,1.77,140.15,0.99,0.26,6,5,32,16,1,0,4,0
10,76561199217954892,39.1,71.78,0.64,0.2,1,2,3,11,0,0,5,0
10,76561198322121942,3.93,21.35,0.55,0.33,6,3,58,13,0,1,9,0
10,76561198318314339,20.85,20.62,0.6,0,8,5,62,8,1,0,10,0
10,76561198260469232,6.07,33.32,0.47,0.12,12,10,24,5,0,0,1,0
10,76561199093258390,2.8,105.4,0.58,0,4,5,32,14,0,2,11,0
10,76561199114050815,39.28,225.11,0.7,0.04,5,6,23,75,0,1,3,0
10,76561199077297557,29.58,92.46,0.97,0.14,16,8,30,30,0,1,5,0
10,76561199390064453,120.97,471.05,0.08,0,1,1,1,2,0,0,2,0
10,76561199100632910,15.52,35.35,0.55,0.13,5,4,41,7,1,0,4,0
10,76561198866922652,36.23,144.65,0.69,0.08,9,5,35,6,1,0,10,0
10,76561198853676570,7.77,66.27,0.65,0.41,3,2,2,4,0,0,1,0
10,76561198254597163,14.85,68.41,0.84,0.17,28,21,204,131,5,2,8,0
10,76561198086464225,34.43,72.77,1.0,0.23,103,163,267,54,2,4,14,0
10,76561199117097120,13.33,78.33,0.57,0.03,2,3,6,0,0,0,1,0
10,76561199229818504,15.58,75.43,0.59,0,3,3,22,13,0,0,7,0
10,76561199211696556,32.15,66.34,0.59,0.03,2,3,8,2,0,0,1,0
10,76561198800097450,46.68,135.08,0.61,0.05,4,4,15,10,0,0,6,0
10,76561198096342844,7.37,138.76,0.72,0.36,28,15,157,51,3,17,4,0
10,76561198846715267,66.97,159.88,0.87,0.02,8,5,18,10,0,0,1,0
10,76561198846720444,3.67,173.54,0.58,0.06,6,5,9,36,2,0,5,0
10,76561198136361506,6.52,68.43,0.64,0,7,3,31,0,0,0,4,0
10,76561199040995788,4.1,80.23,0.38,0.21,20,13,11,37,6,0,8,0
10,76561198315732610,7.07,86.48,0.34,0.53,51,14,51,78,7,15,10,0
10,76561199198766039,8.4,168.68,0.72,0.18,2,3,6,4,1,2,2,0
10,76561198987938985,43.28,84.03,0.01,0,5,5,12,9,3,0,4,0
10,76561198285659494,11.13,141.33,0.67,0.17,7,5,46,49,30,0,2,0
10,76561199017668479,26.57,113.1,0.39,0.13,2,2,1,1,0,0,1,0
10,76561199162805818,17.38,29.85,0.28,0.02,7,7,26,10,0,0,6,0
10,76561199116955151,1.28,173.75,0.71,0,22,5,58,19,1,0,21,0
10,76561198186931094,49.12,71.87,0.74,0,24,8,48,18,0,1,10,0
10,76561199372505622,55.85,172.08,0.21,0,1,2,20,2,0,0,3,0
10,76561199023498623,14.63,62.9,0.29,0.1,9,8,2,0,0,0,2,0
10,76561198826204624,6.38,3.52,0.18,0,6,4,75,4,0,0,9,0
10,76561198383529014,18.55,159.48,0.81,0.03,10,7,166,81,3,1,3,0
10,76561198344697218,1.13,122.43,0.7,0.18,13,9,72,54,1,0,18,0
10,76561199088686537,48.92,71.0,0.65,0.44,6,6,12,0,1,1,12,0
10,76561198255654782,6.43,132.5,0.06,0,8,4,18,99,4,11,8,0
10,76561198271901757,2.73,140.57,0.76,0.02,10,11,86,141,2,1,6,0
10,76561198056644175,23.43,116.84,1.0,0.03,80,50,403,30,0,44,17,0
10,76561198296655537,1.07,84.33,0.57,0.05,5,3,18,6,0,1,4,0
10,76561198899703101,2.85,14.31,0.3,0,6,4,67,5,2,0,4,0
10,76561199155038152,21.37,37.38,0.19,0.09,2,3,6,2,0,0,3,0
10,76561198399729189,49.4,60.91,0.78,0.11,11,11,29,101,15,0,13,0
10,76561198231848488,45.62,198.42,0.86,0.18,8,5,88,17,0,0,4,0
10,76561199214767444,24.28,79.75,0.59,0.19,2,2,16,4,0,0,8,0
10,76561198854106615,15.88,96.15,0.36,0.32,4,5,3,29,0,0,2,0
10,76561199165058646,18.87,173.3,0.83,0,1,2,4,1,0,0,1,0
10,76561199084775878,7.13,109.6,0.6,0.14,2,4,10,0,0,0,5,0
10,76561198046780962,6.27,78.34,0.82,0.24,74,47,222,200,136,8,21,-1
10,76561199095671883,1.8,99.42,0.5,0.13,5,4,28,16,5,1,5,0
10,76561199211461216,5.45,72.6,0.34,0.26,2,3,8,4,0,2,6,0
10,76561198367538389,36.37,168.12,0.82,0.41,7,5,11,16,0,1,3,0
10,76561198894834329,9.57,33.68,0.44,0.13,38,33,140,34,9,34,24,0
10,76561199086479099,2.07,80.89,0.55,0,5,5,22,5,1,0,3,0
10,76561199047494800,9.85,58.83,0.28,0.3,6,4,118,0,1,0,3,0
10,76561199337074910,5.45,41.8,0.28,0,1,1,1,2,0,0,1,0
10,76561198975544189,53.03,121.47,0.68,0.18,3,2,11,20,0,0,3,0
10,76561198123770848,9.65,640.29,0.61,0,8,4,9,30,0,6,5,0
10,76561198407262253,36.67,72.83,0.78,0,7,4,62,10,0,0,5,0
10,76561199012220422,2.98,34.8,0.4,0,4,4,10,8,1,0,5,0
10,76561199132324157,10.55,171.02,0.71,0.19,13,9,9,42,7,0,3,0
10,76561198276376623,32.88,180.82,0.88,0.01,10,6,17,9,0,0,3,0
10,76561199169032663,4.18,25.92,0.19,0.03,12,8,7,21,8,3,3,0
10,76561199058431971,8.67,104.18,0.03,0.1,3,4,4,4,1,0,2,0
10,76561199018278242,1.3,107.8,0.87,0.01,22,13,35,22,1,0,3,0
10,76561198002423444,8.23,100.83,1.0,0.03,24,16,193,0,0,0,7,0
10,76561198284604978,1.95,112.32,0.74,0.05,7,5,75,51,1,0,14,0
10,76561199063844207,16.53,157.28,0.41,0.02,13,8,47,7,1,0,6,0
10,76561199145984208,21.95,68.23,0.41,0.05,11,7,13,3,0,0,1,0
10,76561198379367886,15.82,37.24,0.64,0,7,4,79,17,1,0,1,0
10,76561198059252985,19.65,52.06,0.71,0.29,20,13,113,25,3,1,5,0
10,76561198799606838,3.2,106.05,0.61,0.19,41,24,132,42,11,11,8,0
10,76561199085123785,27.3,119.98,0.0,0,3,4,5,1,0,0,2,0
10,76561198435028543,17.17,162.17,0.71,0.05,6,5,14,9,0,1,10,0
10,76561198986562254,8.98,65.99,0.74,0.25,11,10,79,18,0,1,28,0
10,76561198866684673,17.77,280.05,1.0,0.08,69,83,91,112,17,29,14,0
10,76561198229608840,19.15,123.9,0.84,0.04,14,11,212,16,5,6,4,0
10,76561198293628757,25.95,78.83,0.77,0.06,20,14,47,49,2,3,5,0
10,76561199059235235,61.05,95.73,0.61,0.1,22,15,76,24,1,12,39,0
10,76561198279335250,2.85,71.93,0.82,0.15,12,6,147,29,1,0,1,0
10,76561199001996916,18.03,121.35,0.73,0.27,4,3,38,11,5,0,7,0
10,76561198900632147,7.02,98.03,0.76,0.37,10,6,15,22,2,8,20,0
10,76561199014342646,1.35,45.63,0.38,0.07,10,9,73,0,0,0,4,0
10,76561198956360983,1.83,104.08,0.68,0.31,5,5,27,1,0,0,2,0
10,76561198164699420,14.87,123.06,0.67,0.02,7,3,67,7,0,2,1,0
10,76561199107327489,40.38,105.21,0.95,0.09,16,13,69,10,0,3,8,0
10,76561199221748056,44.35,123.42,0.69,0.08,3,3,11,10,0,0,2,0
10,76561199233347759,3.82,77.0,0.78,0.11,2,2,7,7,0,13,1,0
10,76561198898236991,3.3,128.93,0.74,0,3,2,21,0,0,0,1,0
10,76561198396637778,3.22,61.12,0.31,0.16,39,52,124,174,8,38,57,0
10,76561199011447527,14.17,78.94,0.63,0,13,9,74,18,0,2,13,0
10,76561198280347670,33.07,233.36,0.85,0.09,5,3,6,5,1,1,4,0
10,76561198126530932,1.43,57.33,1.0,0,29,23,161,42,3,0,2,0
10,76561199018935961,34.07,90.03,0.28,0.46,6,5,44,3,0,1,2,0
10,76561199172067415,99.68,98.62,0.65,0.13,1,2,7,2,0,0,2,0
10,76561199010739493,1.68,55.05,0.15,0,3,4,10,21,2,0,2,0
10,76561199064570705,1.22,32.9,0.8,0.46,4,4,27,6,0,0,1,0
10,76561198053589762,25.22,625.57,0.94,0.25,48,24,202,0,0,23,3,0
10,76561198412737158,4.22,50.48,0.39,0.52,11,8,13,16,1,0,13,0
10,76561198882366341,13.62,64.51,0.57,0.21,12,6,13,84,5,5,4,0
10,76561199243627700,8.77,27.83,0.42,0.34,1,1,2,3,0,0,2,0
10,76561198074297080,52.05,57.12,0.33,0.23,9,5,21,84,2,1,4,0
10,76561199183284496,16.47,110.73,0.58,0.01,4,4,4,3,1,4,1,0
10,76561199205866059,1.8,72.57,0.28,0.43,14,5,47,7,0,0,1,0
10,76561198395962845,7.8,432.65,1.0,0.04,10,9,63,30,0,0,1,0
10,76561198964026341,10.13,104.55,0.64,0.46,4,4,19,1,0,0,3,0
10,76561199071150436,2.27,58.56,0.37,0.45,5,4,42,13,0,0,6,0
10,76561199167962555,38.18,114.82,0.49,0.4,9,7,59,15,3,0,14,0
10,76561199361705068,2.1,35.43,0.66,0.07,23,16,16,14,1,5,16,0
10,76561198128141294,1.62,7.53,0.06,0,10,6,110,27,22,12,94,0
10,76561197971588358,12.75,108.49,0.78,0.08,10,3,11,28,0,0,4,0
10,76561199029793305,8.05,145.92,0.78,0.02,2,2,11,4,0,0,1,0
10,76561198414910830,1.5,82.82,0.67,0.01,4,3,21,13,0,0,1,0
10,76561199085686237,2.05,43.86,0.56,0,7,7,100,18,5,0,9,0
10,76561199236305353,63.08,180.17,0.87,0.13,1,1,3,6,0,0,1,0
10,76561199215794145,1.35,389.15,0.56,0.37,2,3,6,16,1,0,1,0
10,76561198138735898,2.15,55.7,0.91,0.22,32,16,69,76,2,24,22,0
10,76561198072478774,7.9,149.33,0.84,0.12,9,4,57,38,1,0,1,0
10,76561198298378980,5.27,3.55,0.18,0.35,7,5,17,68,3,2,2,0
10,76561198887024666,2.3,17.31,0.41,0,18,11,12,11,0,0,6,0
10,76561198954805497,62.93,233.92,0.69,0,3,2,10,7,0,0,1,0
10,76561199151485435,1.02,8.38,0.11,0,2,3,4,9,1,0,1,0
10,76561198185400438,25.37,103.92,0.79,0,14,11,23,20,1,1,7,0
10,76561199101539809,4.77,37.12,0.31,0.04,9,6,34,52,24,75,12,0
10,76561198200118307,3.6,86.7,1.0,0.35,29,14,48,17,0,0,4,0
10,76561199047649515,5.93,54.7,0.6,0.32,3,3,24,13,0,0,3,0
10,76561198074466393,7.22,37.92,0.73,0.04,10,5,77,18,0,0,4,0
10,76561199089529548,62.08,267.25,0.73,0.07,34,29,73,52,12,6,16,0
10,76561199013618328,18.22,101.72,0.63,0.06,30,12,33,159,3,24,7,0
10,76561199124975962,1.32,99.55,0.26,0.4,12,9,19,0,0,20,10,0
10,76561198991305833,45.53,92.92,0.82,0,6,6,39,0,2,10,6,0
10,76561198086487440,2.62,129.29,0.67,0.2,73,6,8,226,1,5,5,0
10,76561198256901081,50.28,114.21,0.68,0.05,31,37,108,39,0,0,4,0
10,76561197994193875,5.2,80.34,0.9,0.08,53,42,185,18,0,103,11,0
10,76561198869325839,1.9,75.23,0.7,0,6,3,35,0,4,1,1,0
10,76561197964619347,8.57,69.05,0.64,0,10,3,19,19,0,0,3,0
10,76561199228891288,5.37,158.42,0.56,0.08,3,3,9,38,0,0,9,0
10,76561199255901587,16.22,68.87,0.24,0.05,2,2,7,3,0,0,1,0
10,76561198399821124,27.0,270.87,0.0,0,16,13,19,8,2,28,12,0
10,76561199082544683,14.9,125.05,0.64,0,6,5,101,11,2,0,10,0
10,76561198976648082,1.92,34.76,0.46,0.12,4,5,11,9,1,0,3,0
10,76561198139793530,28.65,77.0,0.94,0.21,35,23,107,113,12,24,5,0
10,76561198231061548,6.4,73.51,0.89,0.13,19,12,110,16,1,23,28,0
10,76561198990471408,1.3,17.38,0.07,0,10,6,49,27,1,14,15,0
10,76561198851053767,6.97,36.15,0.32,0,4,3,6,11,0,1,1,0
10,76561199250940486,3.2,7.58,0.12,0,2,2,11,3,0,0,1,0
10,76561199063776033,16.17,103.03,0.67,0,2,2,13,6,0,0,1,0
10,76561199067468302,21.53,52.13,0.39,0,3,4,6,4,0,0,1,0
10,76561199119090293,53.57,116.98,0.89,0.17,7,6,13,19,1,0,3,0
10,76561199171633258,5.38,82.63,0.68,0.17,2,4,20,7,0,0,1,0
10,76561199026218318,14.82,127.22,0.81,0.13,5,6,29,6,0,0,10,0
10,76561198095540727,23.13,97.87,0.89,0.28,47,29,287,0,7,9,29,0
10,76561199059598842,40.23,351.55,0.84,0.04,2,2,14,7,0,0,5,0
10,76561199128955027,2.52,60.02,0.16,0,3,4,21,4,1,1,11,0
10,76561198145091311,1.02,11.01,0.32,0.04,37,26,127,0,0,0,4,0
10,76561199010709442,4.28,162.44,0.77,0.01,4,3,30,7,0,0,4,0
10,76561199230019283,11.43,104.73,0.6,0,3,3,21,12,0,0,1,0
10,76561198405062034,1.08,9.92,0.35,0.02,87,55,182,0,4,2,18,0
10,76561197989171093,4.43,116.97,0.82,0.07,30,19,446,89,2,3,25,0
10,76561198028505017,2.02,25.15,0.58,0.32,14,8,842,37,4,1,27,0
10,76561198123600462,24.48,38.18,0.64,0.12,16,14,86,53,10,97,8,0
10,76561197979541245,5.27,21.02,0.42,0.14,15,7,554,0,1,36,24,0
10,76561198352586865,8.9,149.27,1.0,0.02,11,8,35,46,0,1,5,0
10,76561198088604525,11.33,96.67,0.68,0.01,17,16,214,101,4,110,5,0
10,76561198070536376,2.87,193.22,0.82,0.05,27,25,194,60,4,1,3,0
10,76561199021079552,6.92,31.28,0.64,0,4,3,26,9,13,0,1,0
10,76561199210533447,28.82,106.95,0.63,0,1,2,8,9,0,0,4,0
10,76561198321450184,17.15,82.86,0.71,0.03,35,7,57,26,15,0,2,0
10,76561198864905447,1.83,113.54,0.74,0.1,11,6,21,0,0,3,3,0
10,76561198086145426,10.4,105.81,0.6,0,11,7,100,0,3,0,4,0
10,76561198294825834,60.95,120.54,0.73,0,14,7,424,26,0,28,6,0
10,76561199216789376,1.13,26.62,0.3,0,1,2,1,5,0,0,1,0
10,76561199071445319,32.15,59.25,0.48,0.26,21,11,16,61,9,3,7,0
10,76561198293088375,20.72,98.2,0.79,0.17,9,7,83,11,56,2,5,0
10,76561199263299537,5.67,84.53,0.61,0.22,3,4,7,0,0,0,1,0
10,76561198383123758,8.07,140.75,0.07,0,6,5,18,6,2,0,5,0
10,76561198917424978,1.12,521.78,0.69,0.1,3,2,15,13,2,0,2,0
10,76561199379577848,7.27,34.95,0.12,0.04,1,1,1,1,0,0,1,0
10,76561197999142255,5.25,41.99,0.67,0.06,40,69,337,42,7,0,18,0
10,76561199122031712,6.02,59.72,0.83,0.01,9,5,48,27,0,0,2,0
10,76561199151006045,14.32,67.75,0.57,0.24,2,3,2,9,0,0,1,0
10,76561198280710082,10.55,95.76,0.75,0,7,3,26,0,4,38,1,0
10,76561198276767242,14.13,156.55,0.87,0.04,26,6,78,44,1,0,3,0
10,76561198393727851,50.43,201.15,0.51,0,7,5,10,12,0,0,8,0
10,76561199065708740,36.52,137.82,0.74,0,6,5,24,8,0,0,5,0
10,76561199230256528,2.02,24.9,0.31,0,2,3,12,27,1,2,7,0
10,76561198978140369,8.18,62.74,0.58,0.24,12,7,54,98,13,14,3,0
10,76561199136752205,1.3,60.99,0.49,0.03,4,4,10,17,0,0,3,0
10,76561199383416559,19.8,52.03,0.54,0.09,1,2,5,4,1,0,1,0
10,76561199184612330,29.5,45.04,0.49,0,4,4,52,4,0,0,9,0
10,76561198838024131,3.92,108.12,0.64,0.48,4,3,10,0,0,4,2,0
10,76561198981946413,39.0,166.1,0.17,0.39,5,4,6,25,1,0,1,0
10,76561198955075944,2.53,21.87,0.16,0.13,11,8,38,19,0,0,8,0
10,76561199229056486,26.28,91.17,0.36,0.16,3,4,9,2,0,0,5,0
10,76561198842495253,52.75,66.53,0.8,0,11,8,39,8,5,11,17,0
10,76561198829470090,8.03,63.97,0.6,0.37,5,4,16,22,0,0,3,0
10,76561198259294887,2.5,129.07,0.73,0,7,5,34,9,0,0,11,0
10,76561199001912320,49.02,86.12,0.36,0.02,13,10,18,35,3,0,3,0
10,76561199243264057,40.95,116.27,0.58,0.04,1,1,1,5,0,0,1,0
10,76561199094444008,4.12,18.33,0.12,0,8,7,30,2,1,14,11,0
10,76561199001882499,1.07,149.63,0.68,0.25,6,4,19,8,2,0,7,0
10,76561199184502434,2.6,76.03,0.44,0,3,4,9,9,0,0,3,0
10,76561198965163633,10.38,146.22,0.96,0.29,14,12,125,55,8,21,29,0
10,76561198998278121,11.55,79.36,0.52,0.2,6,5,62,8,0,1,11,0
10,76561199012906312,40.5,114.43,0.51,0.06,6,7,21,0,0,0,5,0
10,76561198012820483,1.02,40.03,0.49,0.01,11,3,209,32,2,11,2,0
10,76561199109527378,9.05,131.93,0.69,0.29,4,4,7,28,2,0,2,0
10,76561199402628658,26.48,69.02,0.56,0,1,2,9,2,0,0,3,0
10,76561199215450262,5.45,54.5,0.63,0,11,8,10,12,1,0,14,0
10,76561198865687853,21.7,34.77,0.54,0,9,6,14,3,0,4,8,0
10,76561198088093148,12.23,135.48,0.83,0.23,78,58,943,0,1,0,38,0
10,76561198161431525,1.68,736.02,0.19,0.06,6,3,15,5,0,0,2,0
10,76561198799024539,37.17,441.22,0.56,0,4,3,13,3,0,0,3,0
10,76561199148093076,12.17,73.96,0.4,0.03,3,3,15,10,0,1,11,0
10,76561199185245529,1.33,18.58,0.13,0,3,3,18,2,0,1,5,0
10,76561198147911151,2.2,68.86,0.58,0.15,6,3,24,3,0,0,9,0
10,76561199231304381,40.72,202.57,0.78,0.15,5,4,4,14,1,0,2,0
10,76561199014187553,3.4,52.3,0.72,0.17,4,4,29,16,0,0,5,0
10,76561199357273953,3.72,88.68,0.0,0,1,1,1,0,0,0,2,0
10,76561198991778083,81.57,238.21,0.91,0.01,5,5,26,50,1,0,7,0
10,76561198110415064,12.77,148.64,0.84,0.26,47,8,147,21,2,0,1,0
10,76561198016671365,30.68,14.81,0.28,0.11,19,17,195,38,1,255,39,0
10,76561198293417622,12.47,77.18,0.51,0.47,12,11,35,0,13,1,15,0
10,76561198296377802,2.17,73.03,0.5,0.06,21,16,41,0,0,0,4,0
10,76561199040817194,2.07,97.82,0.85,0.33,3,5,8,22,1,1,4,0
10,76561198860593396,2.13,70.81,0.69,0.1,6,4,42,45,3,0,8,0
10,76561199011541117,1.8,25.32,0.27,0,3,2,49,18,0,0,2,0
10,76561198294952819,1.98,122.6,0.99,0.04,14,12,21,30,2,29,5,0
10,76561198862447627,2.62,44.33,0.64,0,5,5,6,25,0,0,3,0
10,76561199004334412,8.8,108.46,0.82,0.2,4,2,65,0,0,1,3,0
10,76561199122983175,19.85,141.53,0.71,0.09,4,4,11,6,0,0,2,0
10,76561199096989768,73.68,117.3,0.99,0.15,10,7,53,21,0,0,5,0
10,76561199392762587,3.42,37.28,0.55,0.47,15,14,90,0,0,0,9,0
10,76561199098222180,2.88,134.47,0.58,0.27,4,4,3,16,2,0,2,0
10,76561198873726601,10.43,102.83,0.69,0.49,6,5,25,0,0,2,4,0
10,76561198071650460,30.13,145.0,0.84,0.09,96,19,327,53,0,0,11,0
10,76561199031008763,1.23,279.74,0.88,0.35,4,9,18,21,0,3,7,0
10,76561199095562762,1.45,20.86,0.64,0,44,38,613,0,0,2,20,0
10,76561198355356791,68.15,578.55,0.76,0,32,8,81,48,12,5,4,0
10,76561199084443716,15.45,41.66,0.64,0.05,5,7,39,47,5,2,4,0
10,76561199166134278,28.73,95.98,0.38,0.2,5,5,19,1,3,2,13,0
10,76561198149105593,7.83,52.18,0.82,0.44,8,4,15,0,6,8,3,0
10,76561198852755802,12.95,33.43,0.54,0.17,5,3,30,6,0,1,5,0
10,76561199090808191,2.65,47.6,0.37,0.02,5,4,29,6,0,0,6,0
10,76561198043154282,6.08,31.99,0.01,0.2,10,4,75,1,0,0,4,0
10,76561199044068339,2.97,31.0,0.52,0,10,6,132,26,6,3,43,0
10,76561199124857663,29.3,87.12,0.55,0.35,3,3,11,11,1,0,2,0
10,76561198273291675,13.02,31.51,0.62,0.2,8,4,67,37,2,1,5,0
10,76561198277104283,107.83,188.54,1.0,0.37,21,14,42,7,0,0,5,0
10,76561198333117951,1.1,54.63,0.45,0.05,5,3,21,11,0,0,3,0
10,76561199097640882,35.4,137.63,0.84,0.11,24,14,17,0,0,3,10,0
10,76561199170844435,1.45,124.45,0.37,0.3,7,5,5,15,2,0,4,0
10,76561199114607986,1.28,11.64,0.22,0.06,6,3,144,7,1,1,24,0
10,76561198201154967,24.63,97.05,0.6,0,48,22,78,98,6,46,7,0
10,76561198843435508,2.0,65.19,0.79,0.13,8,8,26,19,4,6,5,0
10,76561198829637498,3.07,177.79,0.87,0.07,7,7,30,14,0,2,6,0
10,76561198799351701,12.32,201.28,0.74,0.03,5,5,38,7,0,1,5,0
10,76561199224412157,4.43,110.6,0.39,0.17,2,3,10,5,0,0,4,0
10,76561198429541449,15.15,17.98,0.52,0.18,5,3,49,11,0,0,8,0
10,76561198364771603,8.12,73.0,0.42,0.2,11,6,28,29,0,0,3,0
10,76561199117182362,1.62,56.1,0.03,0.18,4,4,6,0,1,5,8,0
10,76561198258083034,47.05,166.77,0.89,0,8,4,50,6,0,0,11,0
10,76561199075320817,24.47,50.62,0.28,0,2,2,13,5,0,0,1,0
10,76561198954451706,54.1,154.3,0.43,0,3,2,18,8,0,0,5,0
10,76561198089743923,5.0,234.5,1.0,0.35,41,10,194,71,3,0,3,0
10,76561198880641805,37.37,161.9,0.99,0.03,27,7,20,7,0,0,5,0
10,76561199102514696,2.73,137.06,0.9,0.04,2,2,5,10,0,0,2,0
10,76561198242690450,9.75,39.81,0.3,0.12,10,7,71,21,0,8,9,0
10,76561198291108777,2.62,42.51,0.63,0,8,3,220,0,2,0,7,0
10,76561198148740909,4.37,72.42,0.96,0.01,21,14,63,46,0,4,8,0
10,76561198425329250,10.88,214.09,0.85,0.01,22,18,43,0,0,0,1,0
10,76561199076199074,7.42,124.37,0.43,0,3,3,4,1,0,0,1,0
10,76561198090558092,2.18,40.74,0.8,0.04,19,13,118,31,17,22,6,0
10,76561198876713137,18.98,112.65,0.77,0.1,7,6,37,9,1,0,4,0
10,76561198800616033,20.23,38.9,0.39,0,23,25,80,8,1,119,10,0
10,76561199234946143,7.03,91.77,0.67,0.02,1,1,16,2,0,0,2,0
10,76561198906314222,36.35,235.48,0.82,0.22,4,5,23,30,2,0,7,0
10,76561198312959541,23.45,77.28,0.8,0.19,11,8,29,12,8,32,11,0
10,76561198797878465,14.97,159.42,0.57,0.44,4,4,7,8,1,0,4,0
10,76561198345979259,6.9,58.62,1.0,0.06,7,3,25,14,0,0,1,0
10,76561198272181383,34.62,104.91,0.89,0.53,24,18,22,0,0,0,4,0
10,76561198016023413,4.35,44.55,0.24,0,13,6,61,4,0,0,8,0
10,76561199039901547,31.63,134.05,0.38,0.56,3,3,2,5,2,0,4,0
10,76561198327618771,2.0,150.1,0.67,0.16,9,6,48,12,0,0,2,0
10,76561198830445658,1.5,151.18,0.6,0.27,4,3,9,30,0,0,4,0
10,76561199245706853,5.65,33.83,0.13,0,4,4,16,0,0,0,3,0
10,76561199125412443,1.27,26.82,0.27,0,8,8,32,0,0,13,25,0
10,76561198316534108,20.17,109.28,1.0,0,10,6,12,13,0,0,6,0
10,76561198276779104,7.4,35.7,0.69,0.03,20,13,212,34,20,1,8,0
10,76561199403156653,55.88,104.72,0.7,0.19,3,3,10,0,0,2,1,0
10,76561198401717644,1.98,109.32,0.68,0.08,6,5,13,5,0,0,9,0
10,76561199103812783,18.4,109.47,0.44,0.25,10,5,17,10,1,0,8,0
10,76561199065226998,1.2,47.37,0.04,0.18,3,3,13,12,1,0,3,0
10,76561198377177392,46.47,139.94,0.8,0.32,29,10,28,24,2,0,2,0
10,76561199044048379,6.38,43.49,0.27,0.09,2,2,13,16,0,0,1,0
10,76561198346447919,1.02,162.4,0.86,0.28,4,2,8,3,0,0,3,0
10,76561198103992659,3.13,92.2,0.72,0.13,60,68,546,128,17,11,19,0
10,76561198962502955,1.57,57.99,0.6,0.04,5,4,11,10,0,0,2,0
10,76561198115990249,257.78,2890.29,0.5,0.3,66,54,134,37,6,0,13,-1
10,76561198346447680,6.27,11.65,0.14,0.04,12,8,75,22,1,0,28,0
10,76561198066542271,1.22,38.57,0.6,0,11,6,96,23,0,14,8,0
10,76561198267669158,18.67,164.47,0.88,0.15,26,14,41,23,0,38,13,0
10,76561198804592809,34.18,55.45,0.63,0,30,24,103,91,5,0,30,0
10,76561199061208424,19.8,126.47,0.64,0,4,4,18,3,0,1,12,0
10,76561199174837399,30.15,103.95,0.63,0.04,1,3,6,0,0,0,3,0
10,76561198202705970,6.45,21.64,0.65,0.21,13,9,147,8,0,0,11,0
10,76561197962843559,11.12,48.1,0.83,0.21,33,32,265,27,0,0,4,0
10,76561198840856988,3.7,154.33,0.79,0.1,41,19,64,228,4,7,6,0
10,76561199244206770,16.52,46.13,0.16,0.1,3,3,67,7,0,0,4,0
10,76561198057624259,5.3,87.81,0.84,0,25,18,240,62,0,5,11,0
10,76561199122390468,5.03,211.14,0.76,0,1,4,2,5,0,0,1,0
10,76561199223704008,1.03,53.76,0.62,0,1,1,7,7,0,0,3,0
10,76561199091058523,5.82,103.02,0.51,0,2,2,6,6,0,0,1,0
10,76561198163151758,14.18,113.24,0.99,0.03,41,30,115,34,21,640,16,0
10,76561199089220920,17.87,569.49,0.93,0.01,3,3,10,8,0,6,2,0
10,76561198271892045,10.67,118.6,0.66,0.01,7,4,82,16,0,1,2,0
10,76561198043566695,7.87,69.6,0.62,0.1,38,10,90,42,0,1,5,0
10,76561199261449412,3.87,124.78,0.33,0.1,12,7,19,22,1,1,6,0
10,76561199073725114,2.28,85.78,0.09,0,3,4,10,9,0,0,2,0
10,76561198330849824,3.25,87.52,0.65,0.05,12,6,52,57,1,16,7,0
10,76561199397341341,2.85,176.95,0.62,0.04,1,1,1,3,0,0,1,0
10,76561199145418771,5.47,123.25,0.49,0,2,3,2,3,2,0,1,0
10,76561199087286533,1.03,50.07,0.09,0.35,3,4,6,2,0,0,5,0
10,76561199304300288,2.67,23.18,0.19,0.39,14,10,13,4,1,1,5,0
10,76561199195433325,11.35,157.56,0.42,0.1,4,4,12,4,0,0,3,0
10,76561199031580055,11.32,146.05,0.94,0.31,2,2,8,14,0,0,3,0
10,76561199260878469,11.98,80.03,0.35,0,2,2,16,2,0,0,2,0
10,76561199006909067,14.62,91.52,0.81,0.21,4,4,9,12,0,0,2,0
10,76561199207272382,6.85,79.6,0.59,0.33,17,19,63,12,1,2,5,0
